"﻿""Geslacht""","""Leeftijd""","""Soort opname""","""Diagnose""","""Perioden""","""Regio's""","""Opnamen per 10 000 inwoners (per 10 000 inwoners)""" 
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Huizen""","6444,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hulst""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""IJsselstein""","8124,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kaag en Braassem""","7356,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kampen""","5635,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kapelle""","5600,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Katwijk""","7066,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kerkrade""","10179,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Koggenland""","5426,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kollumerland en Nieuwkruisland""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Korendijk""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpen aan den IJssel""",6443
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpenerwaard""","6283,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laarbeek""",6250
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landerd""",7505
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landgraaf""","9528,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landsmeer""","5004,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Langedijk""","5591,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lansingerland""","6594,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laren (NH.)""","7590,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leek""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leerdam""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leeuwarden""","5467,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leeuwarderadeel""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leiden""","7401,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leiderdorp""","6585,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leidschendam-Voorburg""","6216,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lelystad""","7687,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lemsterland""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leudal""","8903,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leusden""","5694,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lingewaal""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lingewaard""","8214,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lisse""","7189,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Littenseradiel""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lochem""","6113,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Loon op Zand""","6868,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lopik""","6573,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Loppersum""","6818,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Losser""",8018
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Maasdonk""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Maasdriel""","7903,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Maasgouw""","12328,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Maassluis""","6092,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Maastricht""","7653,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Marne""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Marum""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Medemblik""",5884
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Meerssen""","8474,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Meierijstad""","7802,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Menameradiel""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Menterwolde""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Meppel""",5719
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Middelburg (Z.)""","7017,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Delfland""","5888,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Drenthe""","7229,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Groningen""","7709,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Mill en Sint Hubert""","7837,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Millingen aan de Rijn""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Moerdijk""","7376,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Molenlanden""",6000
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Molenwaard""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Montferland""","7622,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Montfoort""","6986,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Mook en Middelaar""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Muiden""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Naarden""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Neder-Betuwe""","7184,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nederlek""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nederweert""","8630,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Neerijnen""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nieuwegein""",7827
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nieuwkoop""","5379,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nijkerk""","6497,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nijmegen""","8241,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nissewaard""","7564,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noardeast-Fryslân""","5173,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noord-Beveland""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordenveld""","6410,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordoostpolder""","7046,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordwijk""","6896,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordwijkerhout""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuenen, Gerwen en Nederwetten""","8212,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nunspeet""",8125
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuth""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oegstgeest""","6671,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oirschot""","7392,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oisterwijk""","7032,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldambt""","7806,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldebroek""","5255,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldenzaal""","7384,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Olst-Wijhe""","6743,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ommen""","6669,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Onderbanken""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oost Gelre""","7573,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oosterhout""","7039,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ooststellingwerf""","6068,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oostzaan""","7391,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opmeer""","5590,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opsterland""","7439,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oss""","7387,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oud-Beijerland""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oude IJsselstreek""","8382,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouder-Amstel""","5573,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouderkerk""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oudewater""",6200
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Overbetuwe""","8225,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Papendrecht""","6855,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Peel en Maas""","8011,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pekela""","7636,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pijnacker-Nootdorp""","8185,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Purmerend""","7542,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Putten""","8288,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Raalte""","5801,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reimerswaal""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renkum""","9085,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renswoude""","5909,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reusel-De Mierden""","9166,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rheden""","7765,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rhenen""","5160,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ridderkerk""","8289,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwaarden""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwoude""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijssen-Holten""","6726,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijswijk (ZH.)""","8287,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roerdalen""","8952,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roermond""","8159,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Ronde Venen""","5984,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roosendaal""","7936,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rotterdam""","7820,1"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rozendaal""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rucphen""","6860,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schagen""","6589,7"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schermer""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Scherpenzeel""","6545,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiedam""","7437,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiermonnikoog""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schijndel""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schinnen""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schoonhoven""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schouwen-Duiveland""","6404,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Simpelveld""","7314,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint Anthonis""","8926,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Michielsgestel""",6993
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Oedenrode""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sittard-Geleen""","8716,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Skarsterlân""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sliedrecht""","7673,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Slochteren""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sluis""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Smallingerland""","8356,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Soest""","6457,3"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Someren""","7789,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Son en Breugel""",7352
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Spijkenisse""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stadskanaal""","8474,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Staphorst""","5348,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stede Broec""","5793,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenbergen""","7865,2"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenwijkerland""","7224,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stein (L.)""","7613,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stichtse Vecht""","7682,4"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Strijen""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Súdwest-Fryslân""","7079,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terneuzen""","7846,6"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terschelling""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Texel""","8557,5"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Teylingen""",5647
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tholen""",
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tiel""",8578
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tilburg""","8083,9"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tubbergen""","7446,8"
"""Vrouwen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Twenterand""","6645,6"
