Subject,Predicate,Object
Heerhugowaard,hasPopulationGrowth-avg-percentage-2019Until2021,1.3266666666666667
Heerhugowaard,hasPopulationSize-2021,58387.0
Heerhugowaard,hasPopulationSize-avg-2019Until2021,57572.0
Heerhugowaard,hasRelativeBirthSurplus-avg-x1000-2019Until2021,1.8967391304347825
Heerhugowaard,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,9.77572463768116
Heerhugowaard,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,7.878260869565217
Heerhugowaard,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,6.366666666666667
Heerhugowaard,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,6.633333333333333
Heerhugowaard,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.366666666666667
Heerhugowaard,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,25.46666666666667
Heerhugowaard,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,26.7
Heerhugowaard,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,6.1000000000000005
Heerhugowaard,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,14.433333333333332
Heerhugowaard,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,3.4
Heerhugowaard,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,5.533333333333334
Heerhugowaard,hasRelativePopulationGrowth-avg-x1000-2019Until2021,11.897101449275363
Heerhugowaard,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,404.6666666666667
Heerhugowaard,hasTotalDemographicPressure-avg-percentage-2019Until2021,73.89999999999999
Heerlen,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",47.5
Heerlen,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",30.666666666666668
Heerlen,"donorRegisterValues-avg-x1000-2019Until2021,total",78.16666666666667
Heerlen,"hasAdmissions-x1000-2019,Men,0-years",619.0
Heerlen,"hasAdmissions-x1000-2019,Men,1-20-years",5.0
Heerlen,"hasAdmissions-x1000-2019,Men,20-45-years",99.0
Heerlen,"hasAdmissions-x1000-2019,Men,45-65-years",156.0
Heerlen,"hasAdmissions-x1000-2019,Men,65-80-years",584.0
Heerlen,"hasAdmissions-x1000-2019,Men,80-years-or-older",870.0
Heerlen,"hasAdmissions-x1000-2019,Women,0-years",177.0
Heerlen,"hasAdmissions-x1000-2019,Women,1-20-years",51.0
Heerlen,"hasAdmissions-x1000-2019,Women,20-45-years",784.0
Heerlen,"hasAdmissions-x1000-2019,Women,45-65-years",484.0
Heerlen,"hasAdmissions-x1000-2019,Women,65-80-years",995.0
Heerlen,"hasAdmissions-x1000-2019,Women,80-years-or-older",88.0
Heerlen,hasBirthSurplus-avg-2019Until2021,-336.5287356321839
Heerlen,hasDeceased-avg-2019Until2021,1168.3333333333333
Heerlen,hasDepartureToAnotherMunicipality-avg-2019Until2021,4551.0
Heerlen,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,264.0
Heerlen,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,98.33333333333333
Heerlen,hasDistanceToGPPractice-avg-km-2019Until2021,0.8689655172413794
Heerlen,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,6.167241379310345
Heerlen,hasDistanceToHospital-avg-km-2019Until2021,6.170114942528737
Heerlen,hasExternalCausesOfDeath-avg-2019Until2021,51.42528735632184
Heerlen,hasGraduatesOfDoctorate-avg-2019Until2021,61.80459770114942
Heerlen,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,166.6551724137931
Heerlen,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,433.9310344827586
Heerlen,hasGraduatesOfSecondaryEducation-avg-2019Until2021,481.02298850574715
Heerlen,hasGreenDemographicPressure-avg-percentage-2019Until2021,29.96666666666667
Heerlen,hasGreyDemographicPressure-avg-percentage-2019Until2021,39.166666666666664
Heerlen,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,2.7818181818181817
Heerlen,hasJobsInCommercialService-avg-percentage-2019Until2021,47.764367816091955
Heerlen,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,16.654545454545456
Heerlen,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,38.90804597701149
Heerlen,hasLiveBornChildren-avg-2019Until2021,685.0
Heerlen,hasNewFormations-avg-2018Until2020,324.6666666666667
Heerlen,hasNewFormations-avg-2019Until2021,250.59770114942526
Heerlen,hasNumberOfBirth-avg-2019Until2021,550.0747126436781
Heerlen,hasNumberOfCardiovascularDisease-avg-2019Until2021,204.91379310344828
Heerlen,hasNumberOfDeath-avg-2019Until2021,886.603448275862
Heerlen,hasNumberOfDivorced-2021,10508.0
Heerlen,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,7.294252873563219
Heerlen,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,1.9356321839080461
Heerlen,hasNumberOfMarried-2021,30705.0
Heerlen,hasNumberOfMen-2021,43356.0
Heerlen,hasNumberOfMen-avg,43253.0
Heerlen,hasNumberOfMen-avg-2019Until2021,43253.0
Heerlen,hasNumberOfMenInAgeGroup-20-65-avg,26193.666666666668
Heerlen,hasNumberOfMenInAgeGroup-65-75-avg,5459.333333333333
Heerlen,hasNumberOfMenInAgeGroup-75-85-avg,2876.6666666666665
Heerlen,hasNumberOfMenInAgeGroup-85-and-older-avg,808.6666666666666
Heerlen,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,7914.666666666667
Heerlen,hasNumberOfMinorities-avg,5433.333333333333
Heerlen,hasNumberOfPeopleInAgeGroup-0-15-2021,11080.0
Heerlen,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,3810.3333333333335
Heerlen,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,4338.666666666667
Heerlen,hasNumberOfPeopleInAgeGroup-15-25-2021,8877.0
Heerlen,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,4664.0
Heerlen,hasNumberOfPeopleInAgeGroup-25-45-2021,20836.0
Heerlen,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,20738.0
Heerlen,hasNumberOfPeopleInAgeGroup-45-65-2021,25689.0
Heerlen,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,26004.666666666668
Heerlen,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,3760.6666666666665
Heerlen,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,14885.333333333334
Heerlen,hasNumberOfPeopleInAgeGroup-65-and-older-2021,20454.0
Heerlen,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,5251.0
Heerlen,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,3498.6666666666665
Heerlen,hasNumberOfResidentsInCareInstitutions-avg,1346.6666666666667
Heerlen,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,78.21264367816092
Heerlen,hasNumberOfUnmarried-2021,40007.0
Heerlen,hasNumberOfWidowed-2021,5716.0
Heerlen,hasNumberOfWomen-2021,43580.0
Heerlen,hasNumberOfWomen-avg,43698.333333333336
Heerlen,hasNumberOfWomen-avg-2019Until2021,43698.333333333336
Heerlen,hasNumberOfWomenInAgeGroup-20-65-avg,25213.0
Heerlen,hasNumberOfWomenInAgeGroup-65-75-avg,5624.333333333333
Heerlen,hasNumberOfWomenInAgeGroup-75-85-avg,3590.3333333333335
Heerlen,hasNumberOfWomenInAgeGroup-85-and-older-avg,1777.0
Heerlen,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,7493.666666666667
Heerlen,hasOtherCausesOfDeath-avg-2019Until2021,301.45402298850576
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",5.4
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",3.5
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",7.75
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",5.8500000000000005
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",5.25
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",6.55
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",6.85
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",1.7
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",4.8500000000000005
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",4.9
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",5.05
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",1.9500000000000002
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",7.199999999999999
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",2.8
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",8.25
Heerlen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",9.0
Heerlen,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,86951.33333333333
Heerlen,hasPopulationDensityPerSquareKm-2021,1935.0
Heerlen,hasPopulationGrowth-avg-percentage-2019Until2021,0.00999999999999999
Heerlen,hasPopulationSize-2021,86936.0
Heerlen,hasPopulationSize-avg-2019Until2021,86951.33333333333
Heerlen,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-4.5856321839080465
Heerlen,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,7.732758620689655
Heerlen,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,12.31896551724138
Heerlen,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,4.366666666666667
Heerlen,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,4.966666666666666
Heerlen,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.366666666666667
Heerlen,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,23.866666666666664
Heerlen,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,29.900000000000002
Heerlen,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,4.333333333333333
Heerlen,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,17.099999999999998
Heerlen,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,6.0
Heerlen,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.0
Heerlen,hasRelativePopulationGrowth-avg-x1000-2019Until2021,0.5011494252873563
Heerlen,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,1107.0
Heerlen,hasTotalDemographicPressure-avg-percentage-2019Until2021,69.16666666666667
Heeze-Leende,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",9.266666666666667
Heeze-Leende,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",5.066666666666667
Heeze-Leende,"donorRegisterValues-avg-x1000-2019Until2021,total",14.333333333333334
Heeze-Leende,"hasAdmissions-x1000-2019,Men,0-years",421.0
Heeze-Leende,"hasAdmissions-x1000-2019,Men,1-20-years",16.0
Heeze-Leende,"hasAdmissions-x1000-2019,Men,20-45-years",60.0
Heeze-Leende,"hasAdmissions-x1000-2019,Men,45-65-years",607.0
Heeze-Leende,"hasAdmissions-x1000-2019,Men,65-80-years",867.0
Heeze-Leende,"hasAdmissions-x1000-2019,Men,80-years-or-older",896.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,0-years",894.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,1-20-years",1.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,20-45-years",290.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,45-65-years",737.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,65-80-years",101.0
Heeze-Leende,"hasAdmissions-x1000-2019,Women,80-years-or-older",835.0
Heeze-Leende,hasBirthSurplus-avg-2019Until2021,-32.23924731182796
Heeze-Leende,hasDeceased-avg-2019Until2021,174.66666666666666
Heeze-Leende,hasDepartureToAnotherMunicipality-avg-2019Until2021,580.0
Heeze-Leende,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,46.333333333333336
Heeze-Leende,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,10.333333333333334
Heeze-Leende,hasDistanceToGPPractice-avg-km-2019Until2021,1.5354838709677419
Heeze-Leende,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,7.091397849462365
Heeze-Leende,hasDistanceToHospital-avg-km-2019Until2021,7.473924731182795
Heeze-Leende,hasExternalCausesOfDeath-avg-2019Until2021,14.379032258064518
Heeze-Leende,hasGraduatesOfDoctorate-avg-2019Until2021,51.74193548387097
Heeze-Leende,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,136.04301075268816
Heeze-Leende,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,268.5483870967742
Heeze-Leende,hasGraduatesOfSecondaryEducation-avg-2019Until2021,361.4301075268817
Heeze-Leende,hasGreenDemographicPressure-avg-percentage-2019Until2021,36.1
Heeze-Leende,hasGreyDemographicPressure-avg-percentage-2019Until2021,43.96666666666667
Heeze-Leende,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,3.0725806451612905
Heeze-Leende,hasJobsInCommercialService-avg-percentage-2019Until2021,38.336021505376344
Heeze-Leende,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,16.040322580645164
Heeze-Leende,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,42.54838709677419
Heeze-Leende,hasLiveBornChildren-avg-2019Until2021,140.0
Heeze-Leende,hasNewFormations-avg-2018Until2020,48.0
Heeze-Leende,hasNewFormations-avg-2019Until2021,70.61827956989248
Heeze-Leende,hasNumberOfBirth-avg-2019Until2021,216.0
Heeze-Leende,hasNumberOfCardiovascularDisease-avg-2019Until2021,59.87903225806451
Heeze-Leende,hasNumberOfDeath-avg-2019Until2021,248.23924731182797
Heeze-Leende,hasNumberOfDivorced-2021,970.0
Heeze-Leende,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,1.9744623655913978
Heeze-Leende,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,4.774731182795699
Heeze-Leende,hasNumberOfMarried-2021,7326.0
Heeze-Leende,hasNumberOfMen-2021,8174.0
Heeze-Leende,hasNumberOfMen-avg,8122.666666666667
Heeze-Leende,hasNumberOfMen-avg-2019Until2021,8122.666666666667
Heeze-Leende,hasNumberOfMenInAgeGroup-20-65-avg,4567.0
Heeze-Leende,hasNumberOfMenInAgeGroup-65-75-avg,1090.3333333333333
Heeze-Leende,hasNumberOfMenInAgeGroup-75-85-avg,587.3333333333334
Heeze-Leende,hasNumberOfMenInAgeGroup-85-and-older-avg,188.33333333333334
Heeze-Leende,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,1689.6666666666667
Heeze-Leende,hasNumberOfMinorities-avg,245.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-0-15-2021,2290.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,810.3333333333334
Heeze-Leende,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,950.6666666666666
Heeze-Leende,hasNumberOfPeopleInAgeGroup-15-25-2021,1773.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,819.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-25-45-2021,3272.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,3223.3333333333335
Heeze-Leende,hasNumberOfPeopleInAgeGroup-45-65-2021,4868.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,4908.666666666667
Heeze-Leende,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,755.3333333333334
Heeze-Leende,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,2916.6666666666665
Heeze-Leende,hasNumberOfPeopleInAgeGroup-65-and-older-2021,4040.0
Heeze-Leende,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,1020.6666666666666
Heeze-Leende,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,715.0
Heeze-Leende,hasNumberOfResidentsInCareInstitutions-avg,350.0
Heeze-Leende,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,17.513440860215052
Heeze-Leende,hasNumberOfUnmarried-2021,6980.0
Heeze-Leende,hasNumberOfWidowed-2021,967.0
Heeze-Leende,hasNumberOfWomen-2021,8069.0
Heeze-Leende,hasNumberOfWomen-avg,7997.0
Heeze-Leende,hasNumberOfWomen-avg-2019Until2021,7997.0
Heeze-Leende,hasNumberOfWomenInAgeGroup-20-65-avg,4384.0
Heeze-Leende,hasNumberOfWomenInAgeGroup-65-75-avg,1069.0
Heeze-Leende,hasNumberOfWomenInAgeGroup-75-85-avg,713.0
Heeze-Leende,hasNumberOfWomenInAgeGroup-85-and-older-avg,289.3333333333333
Heeze-Leende,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,1541.6666666666667
Heeze-Leende,hasOtherCausesOfDeath-avg-2019Until2021,85.8494623655914
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",6.6
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",4.85
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",3.85
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",5.75
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",4.9
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",2.7
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",4.1
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",9.35
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",3.05
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",5.108367451381781
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",7.7
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",4.35
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",3.75
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",8.25
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",3.15
Heeze-Leende,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",8.05
Heeze-Leende,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,16119.666666666666
Heeze-Leende,hasPopulationDensityPerSquareKm-2021,156.0
Heeze-Leende,hasPopulationGrowth-avg-percentage-2019Until2021,1.0633333333333332
Heeze-Leende,hasPopulationSize-2021,16243.0
Heeze-Leende,hasPopulationSize-avg-2019Until2021,16119.666666666666
Heeze-Leende,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-1.8849462365591398
Heeze-Leende,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,8.579301075268818
Heeze-Leende,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,10.46236559139785
Heeze-Leende,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,5.033333333333333
Heeze-Leende,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,5.933333333333334
Heeze-Leende,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.066666666666666
Heeze-Leende,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,19.96666666666667
Heeze-Leende,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,30.46666666666667
Heeze-Leende,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,4.666666666666667
Heeze-Leende,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,18.099999999999998
Heeze-Leende,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,6.366666666666667
Heeze-Leende,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.466666666666666
Heeze-Leende,hasRelativePopulationGrowth-avg-x1000-2019Until2021,7.861290322580646
Heeze-Leende,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,170.33333333333334
Heeze-Leende,hasTotalDemographicPressure-avg-percentage-2019Until2021,80.10000000000001
Heiloo,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",13.366666666666667
Heiloo,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",7.8
Heiloo,"donorRegisterValues-avg-x1000-2019Until2021,total",21.133333333333333
Heiloo,"hasAdmissions-x1000-2019,Men,0-years",629.0
Heiloo,"hasAdmissions-x1000-2019,Men,1-20-years",37.0
Heiloo,"hasAdmissions-x1000-2019,Men,20-45-years",20.0
Heiloo,"hasAdmissions-x1000-2019,Men,45-65-years",355.0
Heiloo,"hasAdmissions-x1000-2019,Men,65-80-years",632.0
Heiloo,"hasAdmissions-x1000-2019,Men,80-years-or-older",246.0
Heiloo,"hasAdmissions-x1000-2019,Women,0-years",252.0
Heiloo,"hasAdmissions-x1000-2019,Women,1-20-years",1.0
Heiloo,"hasAdmissions-x1000-2019,Women,20-45-years",379.0
Heiloo,"hasAdmissions-x1000-2019,Women,45-65-years",784.0
Heiloo,"hasAdmissions-x1000-2019,Women,65-80-years",11.0
Heiloo,"hasAdmissions-x1000-2019,Women,80-years-or-older",546.0
Heiloo,hasBirthSurplus-avg-2019Until2021,3.4818840579710155
Heiloo,hasDeceased-avg-2019Until2021,242.0
Heiloo,hasDepartureToAnotherMunicipality-avg-2019Until2021,1046.3333333333333
Heiloo,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,52.0
Heiloo,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,17.666666666666668
Heiloo,hasDistanceToGPPractice-avg-km-2019Until2021,1.0
Heiloo,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,7.349637681159421
Heiloo,hasDistanceToHospital-avg-km-2019Until2021,5.55036231884058
Heiloo,hasExternalCausesOfDeath-avg-2019Until2021,17.601449275362317
Heiloo,hasGraduatesOfDoctorate-avg-2019Until2021,117.65217391304348
Heiloo,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,162.95652173913044
Heiloo,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,376.6666666666667
Heiloo,hasGraduatesOfSecondaryEducation-avg-2019Until2021,546.5217391304348
Heiloo,hasGreenDemographicPressure-avg-percentage-2019Until2021,41.13333333333333
